Laramie SLAMS,2022-12-29T02:00,,,,2.3,10.0,1.0
Gillette SLAMS,2022-12-29T02:00,,,,2.1,9.0,1.0
Boulder - CU - 2102 Athens St.,2022-12-29T02:00,,,,3.1,13.0,1.0
Longmont,2022-12-29T02:00,,,,4.2,18.0,1.0
Chatfield Park - 11500 N. Roxborough Park Rd.,2022-12-29T02:00,,,,2.9,12.0,1.0
I25 Denver,2022-12-29T02:00,,,,1.8,8.0,1.0
Globeville,2022-12-29T02:00,,,,3.9,16.0,1.0
Denver - CAMP - 2105 Broadway,2022-12-29T02:00,,,,3.0,13.0,1.0
Adams-Birch,2022-12-29T02:00,,,,2.8,12.0,1.0
Colorado College,2022-12-29T02:00,,,,1.7,7.0,1.0
Greeley Hospital,2022-12-29T02:00,,,,1.9,8.0,1.0
Scottsbluff HS,2022-12-29T02:00,,,,0.4,2.0,1.0
Theodore Roosevelt NP - Painted Canyon VC,2022-12-29T02:00,,,,3.4,14.0,1.0
WIND CAVE,2022-12-29T02:00,,,,0.6,3.0,1.0
Hobbs Jefferson,2022-12-29T02:00,,,,8.4,35.0,1.0
Estación Abasolo,2022-12-29T02:00,,,,14.7,56.0,2.0
Estación Guanajuato,2022-12-29T02:00,,,,11.5,48.0,1.0
Estación San Miguel de Allende,2022-12-29T02:00,,,,23.2,74.0,2.0
Pierre,2022-12-29T02:00,,,,0.6,3.0,1.0
Seiling,2022-12-29T02:00,,,,6.4,27.0,1.0
San Antonio Old Hwy90 C677,2022-12-29T02:00,,,,21.4,71.0,2.0
Grand Island DOT,2022-12-29T02:00,,,,2.4,10.0,1.0
Waco C1037,2022-12-29T02:00,,,,10.1,42.0,1.0
Vermillion,2022-12-29T02:00,,,,7.5,31.0,1.0
Homestead NHP,2022-12-29T02:00,,,,3.9,16.0,1.0
LLCHD BAM,2022-12-29T02:00,,,,4.5,19.0,1.0
2912 Coffey,2022-12-29T02:00,,,,4.9,20.0,1.0
Marshall,2022-12-29T02:00,,,,7.5,31.0,1.0
Clinton C403,2022-12-29T02:00,,,,7.8,33.0,1.0
Viking Lake State Park,2022-12-29T02:00,,,,4.4,18.0,1.0
Red Lake Nation,2022-12-29T02:00,,,,9.9,41.0,1.0
Emmetsburg- ILCC,2022-12-29T02:00,,,,8.2,34.0,1.0
Leech Lake Nation: Cass Lake,2022-12-29T02:00,,,,6.8,28.0,1.0
RG_South,2022-12-29T02:00,,,,3.8,16.0,1.0
ROLAND,2022-12-29T02:00,,,,7.0,29.0,1.0
Blue Ridge I-70,2022-12-29T02:00,,,,3.9,16.0,1.0
Liberty,2022-12-29T02:00,,,,4.5,19.0,1.0
Brainerd,2022-12-29T02:00,,,,12.2,51.0,2.0
St. Cloud,2022-12-29T02:00,,,,12.0,50.0,1.0
SPRNGDLE,2022-12-29T02:00,,,,11.5,48.0,1.0
El Do Springs,2022-12-29T02:00,,,,9.0,38.0,1.0
Shreveport Airport,2022-12-29T02:00,,,,8.5,35.0,1.0
St. Michael,2022-12-29T02:00,,,,9.4,39.0,1.0
CARPENTER,2022-12-29T02:00,,,,7.5,31.0,1.0
Shakopee,2022-12-29T02:00,,,,10.1,42.0,1.0
Lakeville - Near Road,2022-12-29T02:00,,,,10.8,45.0,1.0
Westlake,2022-12-29T02:00,,,,5.2,22.0,1.0
Minneapolis-Phillips,2022-12-29T02:00,,,,11.3,47.0,1.0
Minneapolis-Near Road,2022-12-29T02:00,,,,10.7,45.0,1.0
Apple Valley,2022-12-29T02:00,,,,9.7,40.0,1.0
St. Paul-Harding H.S.,2022-12-29T02:00,,,,9.8,41.0,1.0
Virginia,2022-12-29T02:00,,,,12.0,50.0,1.0
Fond du Lac,2022-12-29T02:00,,,,4.4,18.0,1.0
Rochester,2022-12-29T02:00,,,,9.7,40.0,1.0
Rochester,2022-12-29T02:00,,,,7.1,30.0,1.0
Waterloo- Water Tower,2022-12-29T02:00,,,,6.5,27.0,1.0
PARR,2022-12-29T02:00,,,,5.6,23.0,1.0
Duluth-WDSE,2022-12-29T02:00,,,,11.8,49.0,1.0
Lafayette,2022-12-29T02:00,,,,3.3,14.0,1.0
Lake Sugema,2022-12-29T02:00,,,,8.4,35.0,1.0
Iowa City- Hoover School,2022-12-29T02:00,,,,9.9,41.0,1.0
Ely,2022-12-29T02:00,,,,13.1,53.0,2.0
LACROSSE DOT,2022-12-29T02:00,,,,11.6,48.0,1.0
Capitol,2022-12-29T02:00,,,,8.3,35.0,1.0
Muscatine- High School East Campus,2022-12-29T02:00,,,,7.1,30.0,1.0
French Settlement,2022-12-29T02:00,,,,7.8,33.0,1.0
Thibodaux,2022-12-29T02:00,,,,3.9,16.0,1.0
CLEVELAND,2022-12-29T02:00,,,,5.3,22.0,1.0
Bad River Tribal School,2022-12-29T02:00,,,,9.4,39.0,1.0
Potosi,2022-12-29T02:00,,,,10.9,45.0,1.0
PERKINSTOWN,2022-12-29T02:00,,,,12.3,51.0,2.0
Davenport- 10th & Vine,2022-12-29T02:00,,,,8.3,35.0,1.0
ROCK_IS,2022-12-29T02:00,,,,8.7,36.0,1.0
Ladue,2022-12-29T02:00,,,,4.1,17.0,1.0
JERSEYVL,2022-12-29T02:00,,,,6.9,29.0,1.0
Forest Park,2022-12-29T02:00,,,,8.8,37.0,1.0
South Broadway,2022-12-29T02:00,,,,6.0,25.0,1.0
Hinds CC,2022-12-29T02:00,,,,5.6,23.0,1.0
Clinton- Chancy Park,2022-12-29T02:00,,,,14.3,56.0,2.0
Madisonville,2022-12-29T02:00,,,,3.9,16.0,1.0
MARION,2022-12-29T02:00,,,,6.6,28.0,1.0
East St. Louis,2022-12-29T02:00,,,,7.4,31.0,1.0
GC_MAD,2022-12-29T02:00,,,,15.4,58.0,2.0
City Park,2022-12-29T02:00,,,,2.8,12.0,1.0
HERNANDO,2022-12-29T02:00,,,,6.2,26.0,1.0
HOUSTON,2022-12-29T02:00,,,,6.6,28.0,1.0
Grand Portage,2022-12-29T02:00,,,,7.2,30.0,1.0
TROUT LAKE,2022-12-29T02:00,,,,11.6,48.0,1.0
Springfield Ag,2022-12-29T02:00,,,,8.9,37.0,1.0
WAVELAND,2022-12-29T02:00,,,,7.5,31.0,1.0
DYERSBURG,2022-12-29T02:00,,,,10.4,43.0,1.0
MADISON EAST,2022-12-29T02:00,,,,10.7,45.0,1.0
Hattiesburg,2022-12-29T02:00,,,,9.2,38.0,1.0
Rockford,2022-12-29T02:00,,,,9.8,41.0,1.0
GPORT YC,2022-12-29T02:00,,,,8.4,35.0,1.0
NORMAL,2022-12-29T02:00,,,,11.0,46.0,1.0
DECATUR,2022-12-29T02:00,,,,12.1,51.0,2.0
DECATUR,2022-12-29T02:00,,,,8.8,37.0,1.0
Jackson,2022-12-29T02:00,,,,4.7,20.0,1.0
POTAWATOMI,2022-12-29T02:00,,,,13.5,54.0,2.0
KNIGHT_P,2022-12-29T02:00,,,,7.6,32.0,1.0
PASCAGOULA,2022-12-29T02:00,,,,7.4,31.0,1.0
APPLETON AAL,2022-12-29T02:00,,,,13.0,53.0,2.0
BONDVILLE,2022-12-29T02:00,,,,22.4,73.0,2.0
Ward,2022-12-29T02:00,,,,5.4,23.0,1.0
CARY,2022-12-29T02:00,,,,17.2,62.0,2.0
BRAIDWD,2022-12-29T02:00,,,,18.5,64.0,2.0
Naperville,2022-12-29T02:00,,,,13.7,54.0,2.0
Joliet,2022-12-29T02:00,,,,16.4,60.0,2.0
GREEN BAY E HIGH,2022-12-29T02:00,,,,14.6,56.0,2.0
MILWAUKEE 16TH ST,2022-12-29T02:00,,,,11.1,46.0,1.0
SCHILPRK,2022-12-29T02:00,,,,20.7,69.0,2.0
DESPLNS,2022-12-29T02:00,,,,20.4,68.0,2.0
CHIWAUKEE,2022-12-29T02:00,,,,15.6,58.0,2.0
HARRINGTON BCH,2022-12-29T02:00,,,,10.6,44.0,1.0
NORTHBRK,2022-12-29T02:00,,,,11.4,48.0,1.0
Cicero2,2022-12-29T02:00,,,,14.0,55.0,2.0
ALSIP,2022-12-29T02:00,,,,14.5,56.0,2.0
CHI_SP,2022-12-29T02:00,,,,15.2,58.0,2.0
CHI_COM,2022-12-29T02:00,,,,11.8,49.0,1.0
Kingery Near-road #1,2022-12-29T02:00,,,,17.4,62.0,2.0
Hammond-167th St,2022-12-29T02:00,,,,14.4,56.0,2.0
East Chicago - Marina,2022-12-29T02:00,,,,15.3,58.0,2.0
Loretto,2022-12-29T02:00,,,,6.7,28.0,1.0
Clarksville,2022-12-29T02:00,,,,6.0,25.0,1.0
OWENPRI,2022-12-29T02:00,,,,8.0,33.0,1.0
Columbia,2022-12-29T02:00,,,,4.8,20.0,1.0
Columbia,2022-12-29T02:00,,,,15.6,58.0,2.0
MCADORY,2022-12-29T02:00,,,,9.1,38.0,1.0
CORNER,2022-12-29T02:00,,,,7.9,33.0,1.0
HVILLE,2022-12-29T02:00,,,,0.0,0.0,1.0
Huntsville Old Airport,2022-12-29T02:00,,,,10.6,44.0,1.0
LEEDS,2022-12-29T02:00,,,,13.8,55.0,2.0
MONTG,2022-12-29T02:00,,,,11.1,46.0,1.0
Indpls-W.18th St,2022-12-29T02:00,,,,16.9,61.0,2.0
South Bend-Shields Dr,2022-12-29T02:00,,,,12.8,52.0,2.0
Indpls - I-70 E,2022-12-29T02:00,,,,13.6,54.0,2.0
GADSDEN,2022-12-29T02:00,,,,9.5,40.0,1.0
Elkhart-Prairie St.,2022-12-29T02:00,,,,10.7,45.0,1.0
SENEY,2022-12-29T02:00,,,,8.2,34.0,1.0
Fishers,2022-12-29T02:00,,,,11.4,48.0,1.0
ETOWN2,2022-12-29T02:00,,,,5.6,23.0,1.0
Jeffersonville - Bates-Bowyer Av,2022-12-29T02:00,,,,8.7,36.0,1.0
St. Andrews Park,2022-12-29T02:00,,,,8.0,33.0,1.0
Anderson-Eastside Elem. Sch,2022-12-29T02:00,,,,10.2,43.0,1.0
Larwill,2022-12-29T02:00,,,,14.1,55.0,2.0
KALAMAZOO,2022-12-29T02:00,,,,16.6,60.0,2.0
Cookeville,2022-12-29T02:00,,,,6.2,26.0,1.0
Rome,2022-12-29T02:00,,,,1.7,7.0,1.0
Riverside,2022-12-29T02:00,,,,13.1,53.0,2.0
PC South Girard School,2022-12-29T02:00,,,,13.3,54.0,2.0
HOUGHTON LAKE,2022-12-29T02:00,,,,14.2,55.0,2.0
Preble NCore,2022-12-29T02:00,,,,8.1,34.0,1.0
Colerain,2022-12-29T02:00,,,,8.8,37.0,1.0
SOMERST,2022-12-29T02:00,,,,7.8,33.0,1.0
ATHENS,2022-12-29T02:00,,,,6.7,28.0,1.0
LANSING,2022-12-29T02:00,,,,12.2,51.0,2.0
Lower Price Hill,2022-12-29T02:00,,,,11.9,50.0,1.0
Harriman,2022-12-29T02:00,,,,11.4,48.0,1.0
Cincinnati Near Road,2022-12-29T02:00,,,,15.1,57.0,2.0
NEWTWN,2022-12-29T02:00,,,,7.1,30.0,1.0
NKU,2022-12-29T02:00,,,,7.2,30.0,1.0
NR-Georgia Tech,2022-12-29T02:00,,,,15.2,58.0,2.0
Sycamore,2022-12-29T02:00,,,,6.9,29.0,1.0
United Ave,2022-12-29T02:00,,,,11.9,50.0,1.0
Tallahassee Community College,2022-12-29T02:00,,,,10.8,45.0,1.0
LOUDONMS,2022-12-29T02:00,,,,3.6,15.0,1.0
Lebanon,2022-12-29T02:00,,,,9.5,40.0,1.0
Lebanon,2022-12-29T02:00,,,,15.5,58.0,2.0
Lebanon,2022-12-29T02:00,,,,13.0,53.0,2.0
Sinclair,2022-12-29T02:00,,,,8.6,36.0,1.0
St. Marks Wildlife Refuge,2022-12-29T02:00,,,,6.5,27.0,1.0
McDonough,2022-12-29T02:00,,,,20.0,68.0,2.0
Batavia,2022-12-29T02:00,,,,3.8,16.0,1.0
San Jose,2022-12-29T02:00,,,,9.6,40.0,1.0
Lima,2022-12-29T02:00,,,,7.9,33.0,1.0
Rule,2022-12-29T02:00,,,,8.7,36.0,1.0
TECUMSEH,2022-12-29T02:00,,,,15.3,58.0,2.0
MARYVILL,2022-12-29T02:00,,,,4.4,18.0,1.0
AIR LAB,2022-12-29T02:00,,,,11.6,48.0,1.0
BAY CITY,2022-12-29T02:00,,,,11.9,50.0,1.0
SPRINGHILL,2022-12-29T02:00,,,,9.4,39.0,1.0
Springfield Fire St1,2022-12-29T02:00,,,,8.4,35.0,1.0
MIDAIR,2022-12-29T02:00,,,,42.3,118.0,3.0
FLINT,2022-12-29T02:00,,,,14.2,55.0,2.0
YPSILANTI,2022-12-29T02:00,,,,13.3,54.0,2.0
Erie,2022-12-29T02:00,,,,9.8,41.0,1.0
Erie,2022-12-29T02:00,,,,7.0,29.0,1.0
BRYSON,2022-12-29T02:00,,,,15.7,59.0,2.0
ELIZA HOWELL-NR,2022-12-29T02:00,,,,19.7,67.0,2.0
HAZ2,2022-12-29T02:00,,,,8.9,37.0,1.0
ALLEN PARK,2022-12-29T02:00,,,,12.7,52.0,2.0
NMH48217,2022-12-29T02:00,,,,15.6,58.0,2.0
TRINITY,2022-12-29T02:00,,,,17.3,62.0,2.0
DETROIT-SW,2022-12-29T02:00,,,,16.9,61.0,2.0
MILITARY PARK,2022-12-29T02:00,,,,17.2,62.0,2.0
DP4TH,2022-12-29T02:00,,,,14.1,55.0,2.0
Smoky Row Near Road,2022-12-29T02:00,,,,12.0,50.0,1.0
Windsor Downtown,2022-12-29T02:00,,,,10.5,44.0,1.0
New Albany,2022-12-29T02:00,,,,5.8,24.0,1.0
NEW HAVEN,2022-12-29T02:00,,,,14.7,56.0,2.0
St. Petersburg College,2022-12-29T02:00,,,,6.8,28.0,1.0
John A. Chesnut Sr. Park,2022-12-29T02:00,,,,11.5,48.0,1.0
ODOT Ironton,2022-12-29T02:00,,,,7.7,32.0,1.0
Crystal River Preserve,2022-12-29T02:00,,,,6.2,26.0,1.0
FIVCO,2022-12-29T02:00,,,,8.5,35.0,1.0
Lake City,2022-12-29T02:00,,,,15.4,58.0,2.0
BDED,2022-12-29T02:00,,,,5.6,23.0,1.0
GANDY,2022-12-29T02:00,,,,15.1,57.0,2.0
PIKE2001,2022-12-29T02:00,,,,10.1,42.0,1.0
Kingsport,2022-12-29T02:00,,,,7.3,30.0,1.0
Bee Ridge,2022-12-29T02:00,,,,6.5,27.0,1.0
PORT HURON,2022-12-29T02:00,,,,13.4,54.0,2.0
Osceola National Forest,2022-12-29T02:00,,,,8.5,35.0,1.0
APOLLO BEACH,2022-12-29T02:00,,,,16.8,61.0,2.0
Sarnia,2022-12-29T02:00,,,,10.0,42.0,1.0
Jackson Road,2022-12-29T02:00,,,,6.1,25.0,1.0
Paynes Prairie Farm,2022-12-29T02:00,,,,1.2,5.0,1.0
SYDNEY,2022-12-29T02:00,,,,8.9,37.0,1.0
Chatham,2022-12-29T02:00,,,,7.3,30.0,1.0
YMCA - Marion County,2022-12-29T02:00,,,,7.1,30.0,1.0
Spruce Pine,2022-12-29T02:00,,,,12.8,52.0,2.0
TK Gregg,2022-12-29T02:00,,,,14.7,56.0,2.0
Chippewa,2022-12-29T02:00,,,,7.7,32.0,1.0
Trenton,2022-12-29T02:00,,,,21.4,71.0,2.0
Trenton,2022-12-29T02:00,,,,11.9,50.0,1.0
Grand Bend,2022-12-29T02:00,,,,0.0,0.0,1.0
Laurel Oaks Elementary,2022-12-29T02:00,,,,5.9,25.0,1.0
St Theodosius,2022-12-29T02:00,,,,14.4,56.0,2.0
CHARLESTON,2022-12-29T02:00,,,,9.8,41.0,1.0
Pepsi Place,2022-12-29T02:00,,,,14.1,55.0,2.0
Sheffield Elementary School,2022-12-29T02:00,,,,11.3,47.0,1.0
Tiverton,2022-12-29T02:00,,,,9.9,41.0,1.0
East HS,2022-12-29T02:00,,,,8.7,36.0,1.0
Mayo Clinic,2022-12-29T02:00,,,,10.6,44.0,1.0
Canton,2022-12-29T02:00,,,,9.1,38.0,1.0
HICKORY,2022-12-29T02:00,,,,11.0,46.0,1.0
Winter Park,2022-12-29T02:00,,,,4.0,17.0,1.0
Painesville,2022-12-29T02:00,,,,7.2,30.0,1.0
London,2022-12-29T02:00,,,,10.9,45.0,1.0
Port Stanley,2022-12-29T02:00,,,,9.7,40.0,1.0
Irmo,2022-12-29T02:00,,,,19.3,66.0,2.0
Sudbury,2022-12-29T02:00,,,,15.9,59.0,2.0
Parklane,2022-12-29T02:00,,,,10.2,43.0,1.0
Remount,2022-12-29T02:00,,,,11.3,47.0,1.0
Friendship Park,2022-12-29T02:00,,,,12.2,51.0,2.0
Laird Eng Bldg,2022-12-29T02:00,,,,10.4,43.0,1.0
MOUNDSVILLE,2022-12-29T02:00,,,,37.2,105.0,3.0
Belle Glade,2022-12-29T02:00,,,,2.2,9.0,1.0
Youngstown State,2022-12-29T02:00,,,,8.6,36.0,1.0
Steubenville,2022-12-29T02:00,,,,14.5,56.0,2.0
Kitchener,2022-12-29T02:00,,,,11.1,46.0,1.0
Farrell,2022-12-29T02:00,,,,7.9,33.0,1.0
Florence,2022-12-29T02:00,,,,6.7,28.0,1.0
ROCKWELL,2022-12-29T02:00,,,,33.7,96.0,2.0
Clemmons Middle,2022-12-29T02:00,,,,10.4,43.0,1.0
V_VIEW,2022-12-29T02:00,,,,4.2,18.0,1.0
Beaver Falls,2022-12-29T02:00,,,,12.9,53.0,2.0
Brantford,2022-12-29T02:00,,,,8.5,35.0,1.0
LWATTOWR,2022-12-29T02:00,,,,26.5,81.0,2.0
Chesterfield,2022-12-29T02:00,,,,5.8,24.0,1.0
POMPANO_BEACH,2022-12-29T02:00,,,,3.5,15.0,1.0
Avalon,2022-12-29T02:00,,,,11.4,48.0,1.0
Parry Sound,2022-12-29T02:00,,,,9.6,40.0,1.0
Lawrenceville,2022-12-29T02:00,,,,11.1,46.0,1.0
North Charleston F.S.,2022-12-29T02:00,,,,10.1,42.0,1.0
Charleroi,2022-12-29T02:00,,,,13.3,54.0,2.0
Clairton,2022-12-29T02:00,,,,9.2,38.0,1.0
EAST VINTON ELEMENTARY SCHOOL,2022-12-29T02:00,,,,10.5,44.0,1.0
Liberty (SAHS),2022-12-29T02:00,,,,7.5,31.0,1.0
Parkway East (Near Road),2022-12-29T02:00,,,,7.6,32.0,1.0
Hamilton Downtown,2022-12-29T02:00,,,,5.7,24.0,1.0
North Braddock,2022-12-29T02:00,,,,9.8,41.0,1.0
Candor FRO,2022-12-29T02:00,,,,14.5,56.0,2.0
Williams Middle School,2022-12-29T02:00,,,,17.4,62.0,2.0
Barrie,2022-12-29T02:00,,,,12.9,53.0,2.0
Cape Romain,2022-12-29T02:00,,,,8.2,34.0,1.0
Kittanning,2022-12-29T02:00,,,,11.7,49.0,1.0
North Bay,2022-12-29T02:00,,,,16.7,61.0,2.0
Toronto Downtown,2022-12-29T02:00,,,,7.2,30.0,1.0
St. Catharines,2022-12-29T02:00,,,,4.8,20.0,1.0
Temiscaming,2022-12-29T02:00,,,,28.6,86.0,2.0
Dorset,2022-12-29T02:00,,,,11.7,49.0,1.0
Strongstown,2022-12-29T02:00,,,,7.9,33.0,1.0
Johnstown,2022-12-29T02:00,,,,10.8,45.0,1.0
Tonawanda II,2022-12-29T02:00,,,,11.1,46.0,1.0
Triple Oak - Near Road,2022-12-29T02:00,,,,6.0,25.0,1.0
Buffalo Near-road,2022-12-29T02:00,,,,13.0,53.0,2.0
Albemarle HS,2022-12-29T02:00,,,,11.2,47.0,1.0
JOHNSTON,2022-12-29T02:00,,,,12.4,52.0,2.0
Shenandoah NP,2022-12-29T02:00,,,,2.7,11.0,1.0
Altoona,2022-12-29T02:00,,,,14.1,55.0,2.0
Peterborough,2022-12-29T02:00,,,,8.5,35.0,1.0
State College,2022-12-29T02:00,,,,14.2,55.0,2.0
Radisson,2022-12-29T02:00,,,,1.1,5.0,1.0
Hagerstown,2022-12-29T02:00,,,,11.2,47.0,1.0
Northampton,2022-12-29T02:00,,,,11.9,50.0,1.0
LEGGETT,2022-12-29T02:00,,,,0.2,1.0,1.0
Rochester Near-road,2022-12-29T02:00,,,,13.4,54.0,2.0
Richmond City Near Road,2022-12-29T02:00,,,,18.5,64.0,2.0
Belleville,2022-12-29T02:00,,,,6.8,28.0,1.0
PITTAGCT,2022-12-29T02:00,,,,4.8,20.0,1.0
Arendtsville,2022-12-29T02:00,,,,16.9,61.0,2.0
Senneterre,2022-12-29T02:00,,,,8.7,36.0,1.0
Carlisle,2022-12-29T02:00,,,,18.9,65.0,2.0
Rockville,2022-12-29T02:00,,,,21.4,71.0,2.0
McMillan Reservoir,2022-12-29T02:00,,,,16.6,60.0,2.0
RIVER_Terrace,2022-12-29T02:00,,,,17.5,62.0,2.0
DCNearRoad,2022-12-29T02:00,,,,17.4,62.0,2.0
Harrisburg,2022-12-29T02:00,,,,14.1,55.0,2.0
Howard County Near Road,2022-12-29T02:00,,,,18.5,64.0,2.0
York,2022-12-29T02:00,,,,15.8,59.0,2.0
Padonia,2022-12-29T02:00,,,,21.5,71.0,2.0
Lake Montebello,2022-12-29T02:00,,,,20.1,68.0,2.0
Kingston,2022-12-29T02:00,,,,7.7,32.0,1.0
Edgewood,2022-12-29T02:00,,,,8.2,34.0,1.0
Horn Point,2022-12-29T02:00,,,,10.9,45.0,1.0
Lancaster DW,2022-12-29T02:00,,,,35.4,100.0,2.0
E Syracuse,2022-12-29T02:00,,,,6.5,27.0,1.0
Reading Airport,2022-12-29T02:00,,,,18.7,65.0,2.0
Fair Hill,2022-12-29T02:00,,,,10.9,45.0,1.0
Millington,2022-12-29T02:00,,,,7.0,29.0,1.0
New Garden,2022-12-29T02:00,,,,15.1,57.0,2.0
LUMS 2,2022-12-29T02:00,,,,13.7,54.0,2.0
Gatineau - Hull,2022-12-29T02:00,,,,19.7,67.0,2.0
Ottawa,2022-12-29T02:00,,,,16.0,59.0,2.0
Scranton,2022-12-29T02:00,,,,13.3,54.0,2.0
SEAFORD,2022-12-29T02:00,,,,10.8,45.0,1.0
Rte 9 Del. City,2022-12-29T02:00,,,,8.1,34.0,1.0
MLK,2022-12-29T02:00,,,,18.3,64.0,2.0
KILLENS,2022-12-29T02:00,,,,8.9,37.0,1.0
Dover,2022-12-29T02:00,,,,8.0,33.0,1.0
Allentown,2022-12-29T02:00,,,,18.1,64.0,2.0
Mont-Saint-Michel,2022-12-29T02:00,,,,10.5,44.0,1.0
Marcus Hook,2022-12-29T02:00,,,,13.5,54.0,2.0
Chester,2022-12-29T02:00,,,,10.2,43.0,1.0
Freemansburg,2022-12-29T02:00,,,,21.5,71.0,2.0
Norristown,2022-12-29T02:00,,,,12.6,52.0,2.0
RIT,2022-12-29T02:00,,,,11.9,50.0,1.0
Camden Spruce St,2022-12-29T02:00,,,,10.6,44.0,1.0
Millville,2022-12-29T02:00,,,,4.4,18.0,1.0
TOR,2022-12-29T02:00,,,,19.5,67.0,2.0
Flemington,2022-12-29T02:00,,,,14.0,55.0,2.0
Rider University,2022-12-29T02:00,,,,13.8,55.0,2.0
Brigantine,2022-12-29T02:00,,,,7.1,30.0,1.0
Rutgers University,2022-12-29T02:00,,,,9.9,41.0,1.0
Saint-Anicet,2022-12-29T02:00,,,,9.5,40.0,1.0
Rahway PM,2022-12-29T02:00,,,,12.3,51.0,2.0
Toms River,2022-12-29T02:00,,,,6.6,28.0,1.0
Paterson,2022-12-29T02:00,,,,13.4,54.0,2.0
Jersey City FH,2022-12-29T02:00,,,,9.7,40.0,1.0
Union City High School,2022-12-29T02:00,,,,10.9,45.0,1.0
Rockland Cty,2022-12-29T02:00,,,,11.9,50.0,1.0
Bklyn - PS 314,2022-12-29T02:00,,,,11.7,49.0,1.0
Newburgh,2022-12-29T02:00,,,,12.9,53.0,2.0
Fort Lee Near Road,2022-12-29T02:00,,,,14.4,56.0,2.0
CCNY,2022-12-29T02:00,,,,11.8,49.0,1.0
Manhattan/IS143,2022-12-29T02:00,,,,14.3,56.0,2.0
Sainte-Anne-de-Bellevue,2022-12-29T02:00,,,,19.2,66.0,2.0
Morrisania,2022-12-29T02:00,,,,12.0,50.0,1.0
Queens,2022-12-29T02:00,,,,14.9,57.0,2.0
Queens Near-road,2022-12-29T02:00,,,,12.0,50.0,1.0
White Plains,2022-12-29T02:00,,,,13.8,55.0,2.0
Albany,2022-12-29T02:00,,,,17.7,63.0,2.0
Laval - Chomedey,2022-12-29T02:00,,,,18.4,64.0,2.0
Aéroport de Montréal 1,2022-12-29T02:00,,,,17.9,63.0,2.0
Duncan,2022-12-29T02:00,,,,21.2,70.0,2.0
Terrebonne - Parc Vaillant,2022-12-29T02:00,,,,28.5,85.0,2.0
Caserne 17,2022-12-29T02:00,,,,22.7,73.0,2.0
Eisenhower Park,2022-12-29T02:00,,,,9.2,38.0,1.0
York-Roberval,2022-12-29T02:00,,,,20.8,69.0,2.0
Rivière-des-Prairies,2022-12-29T02:00,,,,19.6,67.0,2.0
Molson,2022-12-29T02:00,,,,20.3,68.0,2.0
St-Dominique,2022-12-29T02:00,,,,20.0,68.0,2.0
Hochelaga,2022-12-29T02:00,,,,16.4,60.0,2.0
Saint-Jean-Baptiste,2022-12-29T02:00,,,,21.4,71.0,2.0
Longueuil,2022-12-29T02:00,,,,19.4,66.0,2.0
Brossard - Parc Sorbonne,2022-12-29T02:00,,,,17.4,62.0,2.0
Saint-Simon,2022-12-29T02:00,,,,16.0,59.0,2.0
Saint-Jean-sur-Richelieu - L'Acadie,2022-12-29T02:00,,,,22.2,72.0,2.0
Bennington,2022-12-29T02:00,,,,15.0,57.0,2.0
PittsfieldES,2022-12-29T02:00,,,,18.9,65.0,2.0
Burlington,2022-12-29T02:00,,,,21.5,71.0,2.0
Bridgeport,2022-12-29T02:00,,,,13.4,54.0,2.0
NorthAdams,2022-12-29T02:00,,,,21.2,70.0,2.0
Holtsville,2022-12-29T02:00,,,,10.5,44.0,1.0
Waterbury,2022-12-29T02:00,,,,17.7,63.0,2.0
RUTLAND,2022-12-29T02:00,,,,20.6,69.0,2.0
Charette,2022-12-29T02:00,,,,28.3,85.0,2.0
Underhill,2022-12-29T02:00,,,,9.6,40.0,1.0
Rés. Faun. Ashuapmushuan - Pémonka,2022-12-29T02:00,,,,3.2,13.0,1.0
Shawinigan - Saint-Marc,2022-12-29T02:00,,,,34.7,99.0,2.0
Granby - Parc Poitevin,2022-12-29T02:00,,,,16.6,60.0,2.0
Saint-Zéphirin-de-Courval,2022-12-29T02:00,,,,13.5,54.0,2.0
Greenfield,2022-12-29T02:00,,,,26.0,80.0,2.0
SPRINGFIELDSP,2022-12-29T02:00,,,,17.8,63.0,2.0
CHICOPEE,2022-12-29T02:00,,,,15.1,57.0,2.0
Trois-Rivières - École MEES,2022-12-29T02:00,,,,15.4,58.0,2.0
Trois-Rivières - Cap-de-la-Madelaine,2022-12-29T02:00,,,,16.6,60.0,2.0
Drummondville - Stade Jacques-Desautels,2022-12-29T02:00,,,,18.3,64.0,2.0
Bécancour,2022-12-29T02:00,,,,12.0,50.0,1.0
Keene,2022-12-29T02:00,,,,24.4,77.0,2.0
Deschambault,2022-12-29T02:00,,,,14.4,56.0,2.0
Tingwick,2022-12-29T02:00,,,,12.3,51.0,2.0
Worcester,2022-12-29T02:00,,,,15.4,58.0,2.0
W Greenwich,2022-12-29T02:00,,,,7.6,32.0,1.0
Laconia,2022-12-29T02:00,,,,11.4,48.0,1.0
Narragansett,2022-12-29T02:00,,,,6.4,27.0,1.0
CCRI Providence,2022-12-29T02:00,,,,10.1,42.0,1.0
E Providence,2022-12-29T02:00,,,,8.2,34.0,1.0
Québec - Charlesbourg,2022-12-29T02:00,,,,29.8,88.0,2.0
La Patrie - Ditton,2022-12-29T02:00,,,,6.6,28.0,1.0
Québec - Vieux-Limoilou,2022-12-29T02:00,,,,22.0,72.0,2.0
